name,knot_sig,dt_code
14nh_00273,oabcdefgchijklgfedhblkmnamjinRQQsdhgG5j,cHnLKJDBMFEGIa
14nh_00274,oabcdbefghcdijklmihgfeanjklmnlnvvfHN--p,djkaFInmElbchg
14nh_00275,oabcdefghiajgklmnbcdefjhmlkniRvQYc-E--p,jmHIKLaCBnDEFg
14nh_00276,oabcdefbghijcdklefmnagjihklmnR0mvf----p,ejilnHKMabFcGd
14nh_00277,oabcdbefghijklmgfeanhmcdlkjinRQkRcbaGbi,fJGLKaHCNMEDBI
14nh_00278,oabcdbefghijfklmnealmdcnkghijlvvzfT-Wmp,fmGljkHBndeiac
14nh_00279,oabcdbefghijfeaklmnghijncdklmRQ0QebaEao,hgELMIabJFNCDK
14nh_00280,oabcdefghijkalihgfemnbcdljmnkBvvkdp4b-p,imlkHJaDnEFcbg
14nh_00281,oabcdefghijklbcdelkminafghmjnRQQMcF4-no,dGMnJKABCLEFIH
14nh_00282,oabcdefbcghdijklmnaiehgfjmlknRkvlf----p,fHJlmnIKCGBaed
14nh_00283,oabcdefghijkalmnghijkdcbeflmnRkTQe----p,ihLMNJKabFEGCD
14nh_00284,oabcdefgahijeklmnbhicdjfmlkngBzQYcVtF+p,kFmIJALbDCnEGh
14nh_00285,oabcdbefghcdijklaefghmnijklnmlnvvf----p,gjkfmncILabHde
14nh_00286,oabcdefgcbhijklmanmdefglkjihnRsvAf-hypi,gnIJmlaKBCHfed
14nh_00287,oabcdefbcdghijklmnaghijklmefnRQAQc-hWao,fKLMHnIJEGABCD
14nh_00288,oabcdbefghijaklmfghijncdneklmRvvPe-Gh8p,ihlmnJEabKFGcd
14nh_00289,oabcdefghiajiklmnlkbcdefgnmhjRuQQg-zm-l,jnDHBKLMCaEFGi
14nh_00290,oabcdbefghijklhmndcijklgfeanmRQMQen8Zpc,biDJNMKLFaCGHE
14nh_00291,oabcdefbghcdefijklmnhgailmnkjRSuvfbg+-p,dlmkGIJnEFacbh
14nh_00292,oabcdbefcdghijkghilmanmkjlfenlRkLfF+Cgi,enKhaGIdFLMBJc
14nh_00293,oabcdecbfghijklhijedklmngfamnRQP0ez48zo,bmEKCNIJlGDhaF
14nh_00294,oabcdbefghcdigjklmhianfjklmenRmlTc----p,eHLMaGJDkFnBCi
14nh_00295,oabcdbefcdghijklmnaefmlkhijgnltvvf----p,fimklnHJaGedcb
14nh_00296,oabcdecfgbhijklmanmgfdelkjihnRsvAf-eymi,gnJImlaKCHBfed
14nh_00297,oabcdbefghijaeklmncdjihgnmlkfRvQ0cF-+-p,iHGJnmCBlKDAfe
14nh_00298,oabcdefghijhaklmkngfedcbmlnjiRuQQg-ZM-b,iGALKJBCmFEDnh
14nh_00299,oabcdbefghijklcdmnaefghilkjmnlvtvf----p,fijlknHMabcdGe
14nh_00300,oabcdbefcdghijkgaefilmnkjlmnhltwLf-p8aa,gjefMclIKaHnbD
14nh_00301,oabcdefbghcdefijklmnhgaijmlknRSuvfbg+-p,dklmGIJnEFacbh
14nh_00302,oabcdefghiajcdklmnebjhgmlknfiBMuAfVSFXp,jKhglAMcdnEBiF
14nh_00303,oabcdbefghijkdclmgfeakjnhmlinlvAvgTpZZm,ejiLbGKnmdaFCh
14nh_00304,oabcdecfghijedkilmhganjkfbnlmxkZSeBHzMp,eJHamCkfNLgBdI
14nh_00305,oabcdefghbijklaijmlncdefghnkmRsvQg-FE-l,hmnIJKCbLDEFag
14nh_00306,oabcdbefcdghijkilmaefnhgnkjlmltvvf-N8Nm,fikblnHJaGcmde
14nh_00307,oabcdecfghibedfjkgalmnhkjinmlRSALezMXpo,fejMbaKLGnDHIC
14nh_00308,oabcdbefghcdijklmnaehijknmlgflnvvf----p,fjlnmiHKaeGbcd
14nh_00309,oabcdefgahcdijkljfgmniebhnlkmRmLnfF+g8g,kLgjcNiMadfHBE
14nh_00310,oabcdefghbijklmnaijkcdefghlmnRQLQe-hp+p,gLHIJmnKCDEABf
14nh_00311,oabcdbefghijaefiklmnhgcdnmlkjRAQQcFW45p,iLHGMJDCnKFAEB
14nh_00312,oabcdbefghijaefgklmncdjinmlkhlvvtf--hEi,ilhgJndcmKEabf
14nh_00313,oabcdefbghcdefijklmnaijklmhgnRQuvdba+-j,elmInHJKDFGabc
14nh_00314,oabcdbefghieajkiflmghnjdcknmlRkBMenVoZb,iGLhMaJecKFNDB
14nh_00315,oabcdefgahidjkgfljklemnicbhnmZ0Q0eFEaYd,khENFCmjLagIbD
14nh_00316,oabcdbefaghijklmnefnmlcdkjihglvvnfH--Np,kjigfndLcbaMHe
14nh_00317,oabcdefghbijklmnaicdeflkjmghnRALsd-3V-p,gHImlJnKBCFAde
14nh_00318,oabcdbefcdghijklmnfeagnmhijklltvvfH5--p,emjklGInFacdbh
14nh_00319,oabcdbefghaijklmnecdhgfjklmniRvLufF-V-p,jghiKnmbcaLEDf
14nh_00320,oabcdbefghiejkficdlmnghlajknmlZmzgFa4Wa,cIlEKhMjAfDnbG
14nh_00321,oabcdefgehaijklmhdcbnlkjingfmRMMQcF639i,jGFnKHBAMcEDIL
14nh_00322,oabcdbefghijaefklmhncdjlmingklt1sd----p,ilfMJncDbKEaHg
14nh_00323,oabcdefghbijklmianjmcdlkefghnNsv1cn4-Fi,glhmIJaKcEFndb
14nh_00324,oabcdbefaghijkleflmncdghijnmkRuRsdb+b4j,khiENJLabFcMGD
14nh_00325,oabcdeafghedijklhgmnjicbnklmft1YQcNNzEi,lfnHJbKDMGEaIc
14nh_00326,oabcdbefghcdijfeaklmnihgjnmlklRvjfHb-Jp,gfeKmbaILnDHCj
14nh_00327,oabcdbefghcdijklmnfeaihgjknmlRk1mfbGFMp,eIkmlGJNBFacdH
14nh_00328,oabcdefgchijklhbgdlkmnafemjinBQQudhggoj,dfInKLaECMHGJb
14nh_00329,oabcdbefcdghijklmnfeaghmlkjinltvvfH5--p,ejlkmGInFadcbh
14nh_00330,oabcdbefghaijkiefgcdhlmnkjnmllv1uf-V9Jb,jhamKnibgfLEcd
14nh_00331,oabcdbefcdghijaefkjlmgnilmhnkllvYg-VEui,hknFgCMbJLaIDe
14nh_00332,oabcdbefghijaeklmnlgfkcdjinmhRvQjdF8y4p,iEHBlJnCmKFAdg
14nh_00333,oabcdefghiajekldcbjmnfghklinmRMQPeFSFJp,jLHKAiMBneDCFG
14nh_00334,oabcdeafghijekldmnclkbnmjihgfBvQkfVFKKp,lkjnGIMDFcbaHE
14nh_00335,oabcdefbghifejklmiagcdnkjnlmhRSkRcpp8pp,fGDLMjIBKaNHCE
14nh_00336,oabcdefghicbihjklmkjgdanefmlnRQuZehyMzi,dFlaINBJEHmckG
14nh_00337,oabcdbefghijcdklmnfeakhijglmnRQ0SebaEgo,eIJlmGKNCBFadH
14nh_00338,oabcdbefcdghijkgfealmnhinmjklltvvfH5--p,fdkblaHJnGmcei
14nh_00339,oabcdefdgbhijklfelcgkjmnamihnRQQsdjbs4j,cHnGFJLBMKEDIa
14nh_00340,oabcdefbghcdijefklmnjihgaklmnRktnfbG5Np,cklFHJNDmEabiG
14nh_00341,oabcdefbghedcfijklmnhgaijklmnRSuvfbg+-p,dklmGIJnFEabch
14nh_00342,oabcdefbcdghaijkljmnhfegilkmnRsvzfpNZHm,icghnKabdLMEJf
14nh_00343,oabcdefbghijklaghimncdeflknmjRuvlf--F+j,hlgIJncmKDEabf
14nh_00344,oabcdbefcdghijaefgklmnhinklmjltvvf----p,hkfgmdcnJLaIbe
14nh_00345,oabcdbefcdghijklmgaefnlkjihmnltvvf----p,fimlkbHJaGndce
14nh_00346,oabcdecfghijkledmiaknmhgfblnjxAmRcBhM6f,fEJILkDmgCNahB
14nh_00347,oabcdbefghiejkldcihmnjalmgfnkRkPvgnV8md,dmGjFKIBLnaEHc
14nh_00348,oabcdbefaghijklmnefncdmlkjihgRuTsfb+h4p,kjihFNLdcbaMGE
14nh_00349,oabcdbefghijcdhgklmnfijeaklmnlZsvfHz4-p,cklEInJmDGabfh
14nh_00350,oabcdefbghijklaghimnednkjmcflRAPAc-bdgo,hLFJCmInKDGABe
14nh_00351,oabcdbefghijhkldcmnealmnkijgflvzvfT8mdd,emkjhGLndciaFb
14nh_00352,oabcdbefcdghijfejgklmnaihklmnRAkvf-hMpp,dimnFHKELaGJbc
14nh_00353,oabcdefghijbklmhgfedckanlmijnRQQYc9d8Bi,dJHaIMLKCNBGFE
14nh_00354,oabcdefbghijklmnaghijkcdeflmnRQLQe-bp4p,gKLHImnJDEABCf
14nh_00355,oabcdbefghcdijklmefghianlkjmnRkLwfF4p8p,dkjaFILMEnbcGH
14nh_00356,oabcdefbghcdijefkljimnaghmlknRmtvf-FE+p,dhlnGIKaEmFcjb
14nh_00357,oabcdbefghcdijhgklfemnamlkjinRkZuf----p,dljnFIMKEcHbGa
14nh_00358,oabcdefbghcdefijklmnjiaghknmlRSuvf----p,dhmlGIJaEFnbck
14nh_00359,oabcdbefghaeijfklmhnjicdngklmlZ0Qe-F+5p,jFmiNBKEcdLGaH
14nh_00360,oabcdbefghijakflhmjncdnimglekltzAgFGvVk,ilMnJDcBaKEhGf
14nh_00361,oabcdbefghijklcdlkjemnfghiamnRQQSe----p,blDIKMNJCHGaEF
14nh_00362,oabcdecbfghijdefklmnijakghlmnRQsZe----p,dHlmGJEKBNFacI
14nh_00363,oabcdbefghijaeklcdjihmnglkfnmllRMe-HFGd,iGJNMhBleKCaFD
14nh_00364,oabcdefgahijcbhklmedjikngfmlnl1SudFM-zo,kgLaJMbdnEhCFi
14nh_00365,oabcdefghicbjkljmnalkmihgfednRQAQchyZdi,fLJIHnKEDCGMAB
14nh_00366,oabcdeafghcijklbmgenijklndhmflzXvg-nKal,lfMhikNcdgBaEJ
14nh_00367,oabcdbefcdghijklmnfeaihgnmlkjltvvfH5--p,ejmlkGInFbadch
14nh_00368,oabcdecbfghijkilafmnkjedlhnmgRMMkdNTTNp,gFMInBkJDHAeCL
14nh_00369,oabcdefghfijaklhglmneijdcbnmkRsRMcFJnYj,iCLHKnJDaGFMBe
14nh_00370,oabcdbefghcdijklmghiaefnlkjmnRkLzfF4pZp,eHlkbGJAMFncdI
14nh_00371,oabcdefghbijklaimncdgfehlknmjRAPkd-37-p,hGIKJnBmLCDEAf
14nh_00372,oabcdbefghijaklmkefghicdjnmlnlvvnf--2-g,ihalmJnbgKFcde
14nh_00373,oabcdefbghcdijklmnaghijklmefnRkvwd-5-8p,fJlmHnIKEAGbcd
14nh_00374,oabcdefbghijklmnagcdhijklmefnRwLud-9V-p,gHklmInJBFAcde
14nh_00375,oabcdefbghijklagmnedcflknmjihRwPYe-97-p,hFJInBmlKCDAge
14nh_00376,oabcdefbghefijklmnagcdhijklmnBwvsfpL-+p,fGjlmnIBkAhcde
14nh_00377,oabcdefgchidgjaklfemnbjlmihnkxvCQb9-2al,hEjGNClaDmbifk
14nh_00378,oabcdefbghijklmnakjihgcfnmedlRQLkd-bp4p,gLKHnImJFDCBAe
14nh_00379,oabcdefgcbhigjeklmahinkdjfnlmBYuLfVE4xp,fkmLbnJCdGaIhe
14nh_00380,oabcdefghicbjkiflmajknmdelghnRjtLfF7H3o,flnHibKCMeGaJd
14nh_00381,oabcdbefghijklmnaehicdjklmngfRzLsfFZp+p,gKHlmnjICAfBde
14nh_00382,oabcdbefghaeijfkhlmnjicdnmlgkltTSc----p,jfmNHbKEDcLGaI
14nh_00383,oabcdeafghijcklmndhgenmlkbjiflZQQe----p,lGkMIHBNEDcaJF
14nh_00384,oabcdefghijklbedcmgnafmhijklnlvAvf-bVhi,emijnKLabcdGFh
14nh_00385,oabcdbefcdghijklhmaefgmnjklinltvvf-V3Vh,finlmcHJaGbedk
14nh_00386,oabcdefgahgfijkljmcbniedlkmnhlv1mfFgM5j,kngicLjMdeaFHb
14nh_00387,oabcdbefghijaefkhlmncdjinmlgklvLYg-53-l,ilmGJnDCbKEahf
14nh_00388,oabcdefghicbjkihgfedlmnjklanmRkRufh4bYd,blGKJICmFEDnah
14nh_00389,oabcdefbghijcdefjiklmnakhgnmlRQk1ebaGFo,dHnmGJKBLEFIac
14nh_00390,oabcdefghijklmanghmlkjibcfednRQSQc----p,hKNMLIJaEGFBDC
14nh_00391,oabcdbefghijklamfncdlkjihgnemRQSQc-b+bo,hKINMLBaJCGFED
14nh_00392,oabcdbefghijklmkjnaefghilmcdnRQAQcFaWao,fIJLGnHEABCMDK
14nh_00393,oabcdefgahijgfkljimnlkedcbnmhlvZQcFEE+j,kenGbJDMLFaIHc
14nh_00394,oabcdbefcdghijaefklmkghnmlnijltvvf--VTn,hkfbmcenJLaIdg
14nh_00395,oabcdbefcdghijaefklmkghnmlnijllLQg-NFso,hkFBMCEnJLaIDg
14nh_00396,oabcdbefghijcdklfijeamnkhglnmlZsLgHz4pm,edILaGKnCmFBhj
14nh_00397,oabcdecfgbhijklmahijklngfdenmRsvTc-8-pp,glmFJInKEHDabc
14nh_00398,oabcdefbghijklmnaghicdefjklmnRALkf-Xp+p,gKHIlmnJCDABef
14nh_00399,oabcdbefghijaklmhgnlkecdjifnmRmvPgFGKym,idmhaJNLbKFEcG
14nh_00400,oabcdefbghijklaghimnjkednmcflRAPSc-XdEo,hLFmJCInKEGABd
14nh_00401,oabcdbefghijklcdmnhklgfeamjinRQYkdbayGj,cHkEJNMBLDaGIF
14nh_00402,oabcdefbghijedcfklhimnjgaknmlRQYmfbayMp,cmkFIJNLEDaGbH
14nh_00403,oabcdbefghijcdklmnaehijklmngfRPuAfFJ-Wp,fJKmniHLAeBGcd
14nh_00404,oabcdeafghijedklcbmnfghinmlkjl1mvf----p,lhiNkMjabgecFD
14nh_00405,oabcdefgcbhijklmanmfedglkjihnRQwQc--B-p,gnIJMLaKCBHFED
14nh_00406,oabcdbefcdghijklmnfeagnmlijkhltvvfH5--p,emlkjGInFacdbh
14nh_00407,oabcdbefghijklagmncdlknefmhijR0SQe-F+5p,hFINBKlmJCEagD
14nh_00408,oabcdbefghijcdklmnhefgaklmjinRQ0sdbaE4j,dkIlFJMNCEabHG
14nh_00409,oabcdbefghijklaefkmnjihgcdnmlRQPQcFaJHp,hKGMLICnJFAEDB
14nh_00410,oabcdefbcdghijaklmnghiefjnmlkRsvnf----p,hgfmJnbaKLEIcd
14nh_00411,oabcdbefghijklaefmjncdlknihgmlBvtc-VFEp,hkmIncLbJDaGFe
14nh_00412,oabcdefgahijklebhimncdlfgknmjBzPsdVZL-p,kEimAJLcnFbDGh
14nh_00413,oabcdbefghijcdklmnaehgfijklmnl1uvf----p,fjikmnHLabcGde
14nh_00414,oabcdefbghijcdklmnagjmlkefnihBMuwfpT-Co,fKmhnjILdAeGcb
14nh_00415,oabcdefbghcdefijklmnhgamlkjinRQutfba+5p,dlkmGIJNEFcbaH
14nh_00416,oabcdefbghedijkgalmnhkjicfnmlRmv1ebM-Fo,gfkmHbaJLEnIdc
14nh_00417,oabcdecbfgedhijklfglkjmnamihnRQQsdNba4j,cInFHDKEBMLGJa
14nh_00418,oabcdbefghijkgflmnaihelmcdnkjRzzQeFWWGp,fJMGnkHDBlAeiC
14nh_00419,oabcdbefghcdijkgflmnaehijknmllnvvf----p,eiknmGJalFbchd
14nh_00420,oabcdefgahijcfkledmngbhijmlknRPmPf-I-fp,kHLjMinABdfGEC
14nh_00421,oabcdefbghijcdklaghijmnkeflnmBQKwfpHpCo,gKLfincJMeABHd
14nh_00422,oabcdefghdcijbkhgfeklmanmjilnRAQufp8dzl,dniaJHLKEbMGFc
14nh_00423,oabcdefbghijefklagmncdjinmhklR0utf--FEo,geHlbknJCMadIf
14nh_00424,oabcdeafghijklmnedjihgcbfklmnllTkf-HF4p,lHGjkNCBMadeIF
14nh_00425,oabcdbefghijkdcljilkhgmnamfenRQQsdnyB4j,cFnEIBMKLDHJGa
14nh_00426,oabcdbefghijaeklfmnghilkcdjnmRAAQeFWWGp,iFLhMBJncKGADE
14nh_00427,oabcdefgahgijklmnjibcdenmlkfhlLQQgFgp-l,knEIHBLMDCaFGj
14nh_00428,oabcdecfgbhijklmanmgfdelkjihnRQwQc-8B8p,gnJIMLaKCHBFED
14nh_00429,oabcdefghiajkdlmnbjhmlefgkcniB1mvc3F45o,jHfIaclmKnDBge
14nh_00430,oabcdbefcdghijkglmaefnjinkhlmltvvf-V9Bm,filbknHJaGmcde
14nh_00431,oabcdefbghcfedijklmnaghijklmnRQuzf-5-Zp,eIlmnHKJAFGbcd
14nh_00432,oabcdefbghijedcfklmnaihgjklmnR0svf----p,eijmnHKLbaGFcd
14nh_00433,oabcdbefghijkealjihgmnfkcdlmnRQSSebaggo,hMLgKIadJFNCBE
14nh_00434,oabcdbefghcdijkghiaeflmnjknmlRkzwfF4Z8p,fIelcbHKAMGndJ
14nh_00435,oabcdbefghijaklmnecdjihgflmnkRvLufF-V-p,ighJnmlbaKDCfe
14nh_00436,oabcdefbghijcdefklmihnagjklmnR0svf----p,dilnGJKamEFbch
14nh_00437,oabcdefbghcdefijklmnhgakjinmlRSuvfbg+-p,dkmlGIJnEFbach
14nh_00438,oabcdbefghcdijfgklmianjklmhenRktvd----p,ekmIaGJDLFnHbc
14nh_00439,oabcdefghijklmanijmlkbchgfednRwvPc-dg8p,hlnmIKJaDGFEbc
14nh_00440,oabcdbefghcdijhgfeaklmnijnmlklnvvfHN--p,fedlbaHKnmGcji
14nh_00441,oabcdefbgheijkcdijkflmnlaghnmNQSug-jgZa,cGmFjLAEKdHInb
14nh_00442,oabcdbefcdghijklmnfeaghijknmlltvvfH5--p,ejkmlGInFabcdh
14nh_00443,oabcdefbghcdefijaklmnghijnmlkRQuzf-5-Zp,gfeKnbaJLMCHId
14nh_00444,oabcdefbghijcdefklmnaghijklmnRQsPf-H-dp,eIJmnHKLABFGcd
14nh_00445,oabcdefghijkalimnbljmhcdefgnkRwnPc-759p,imHabJKLnCFGEd
14nh_00446,oabcdbefcdghijklaefmlkjnhingmltvvf-34Xl,gjnmldbIKaHfec
14nh_00447,oabcdbefghcdijklamnefnmghijkllnvvf----p,gcjakmnILbdHef
14nh_00448,oabcdecfghaijklmfbinhgmdelkjnxYkBcd--pp,jIHMaNClBeDgkF
14nh_00449,oabcdefbghcdefijklmnhgaijknmlRQutfba+5p,dkmlGIJNEFabcH
14nh_00450,oabcdbefghcdijklamnefghijnmkllnvvf----p,gejkmanILbcHdf
14nh_00451,oabcdefghdcbijklmnakjilmgfehnRQAQc-FWGp,fLMIHnKJDEGBAC
14nh_00452,oabcdbefghiejkcdlmanfihgnjklmlvtvf----p,fijalnHMkcbdGe
14nh_00453,oabcdbefghijklcdmnaefgjklihmnlvtvf----p,fikljnHMabdcGe
14nh_00454,oabcdefbghcdijklaghmnijkeflnmRkL1e-5p-p,gKfmInbJLEAHcd
14nh_00455,oabcdefghiajkhlfcdemnbjkglmniRvPsd-+9Fo,jghKLIamEnFDCb
14nh_00456,oabcdefgcbhijklmahnjinklgfedmRQMQch2mdi,gCLMJInKFEHABD
14nh_00457,oabcdbefghijcdklhgmnaklmfijenRSu1cbg+Fi,elHJnGKDmCFaib
14nh_00458,oabcdecfghidejklmnjifbnkhgamlxAMQedjHhc,biLgcNKdMaHEJF
14nh_00459,oabcdefgahijklmngdjicbhkeflmnRmTYe-NF+p,kFhjNBLaMcdGEI
14nh_00460,oabcdbefghcdijklmnfeaijklmhgnlRAPcHbWdi,eKLImGJnDFABCh
14nh_00461,oabcdefghiajeklbjmihglndcnkfmBsZQepF9Zk,jlFaNMHKbdCGiE
14nh_00462,oabcdbefghijkgcdlihlaefmnkjnmRwszfFaoZm,eHdjbGLAKmcFni
14nh_00463,oabcdefghijfebcdklmnaklmihgjnRQQPc--hJp,eMIHnKLJCDGFAB
14nh_00464,oabcdbefcdghijklhgfemnamlkjinltvvfFMh+p,dkjnFHmElcbiga
14nh_00465,oabcdefghiajgfeklmnbjhmlkdcniBv1ucpEGhp,jmlgIadcKnEHbf
14nh_00466,oabcdbefgdchigjklmajfnhineklmRQuRenm+bo,fIKBmnHJDLGCae
14nh_00467,oabcdefghijklmalingfedcbkjnhmRwLkd-LVFi,hlKJImBnEDCGfa
14nh_00468,oabcdefbghijakjilmngcdefhlmnkRsvQf-H5Ep,inghJKMcaLEFDb
14nh_00469,oabcdefgahcdijklmngfebhinmlkjRm1sf----p,kLhjiNMaedcGBF
14nh_00470,oabcdbefghaefijklmnjigcdhlmnkltvPf-58yp,jmehibKNdcLGaF
14nh_00471,oabcdefghijfebcdklmnaklmghijnRQQPc--hJp,eMHInKLJCDGFAB
14nh_00472,oabcdefbghijcdklamnkjihglnefmRQuldba+Hj,geLKnIaJMFDCHb
14nh_00473,oabcdefbghijkljfemhnlkagcdminRKAZepxI5j,dElmGBKacNIFhJ
14nh_00474,oabcdbefgdchijfkalmnkehijgnmlRQwPeTn6fo,gfnLMbaIKCEHDJ
14nh_00475,oabcdefbghcdefijklmnaijklmhgnRQQPcbaadi,eLMInHJKDFGABC
14nh_00476,oabcdbefgdchijklmeanfijklmhgnlRAPcTnWdi,fiLMKaHJnEGBCD
14nh_00477,oabcdefbghijklmnagcdhiefnmlkjRALkf-XV5p,gHKInmlJBDACfe
14nh_00478,oabcdbefghijcdklmnamlkjihgfenRQuTcba+hi,fmKJInHLEDCGba
14nh_00479,oabcdbefcdghijklhefgamnijklnmltvvf----p,edklaGImFnbcjh
14nh_00480,oabcdbefghijcdkljihgmnfeaklmnlRSufHbg+p,cjmEInLKDaHGbf
14nh_00481,oabcdefghijkgfalkjihmnedcbnmlRQSQcFE+5j,hMLGJIDaFENCBK
14nh_00482,oabcdefghbijklcdmkjnailmefghnNsv1cZ-5-p,ekGHnIlCDamfbj
14nh_00483,oabcdbefghijcdklaejmnihgfnmkll1uvf---8m,glekjbnIMadcHf
14nh_00484,oabcdefbghijklmnaghijmlkedcfnRQMQc-bmGp,gKLMIHnJEFABDC
14nh_00485,oabcdbefghcdijklmnaehgfkjilmnlnvvf----p,fjilmnHKabGdce
14nh_00486,oabcdefbghijklmnagcdhijklmefnRQMQc-bSbo,gHKLMInJBFACDE
14nh_00487,oabcdefbghcfijklmnhgakjilmednRmvvdbM--j,eklGmHDJnFbaci
14nh_00488,oabcdefghdcbifjklmkhangjmleinRPQLcp8yMn,ehMGaJIKnFDBCL
14nh_00489,oabcdbefghcdijklmnaihgfelkjmnlnvvfHN--p,fjimlnHKcbGade
14nh_00490,oabcdefghicbjklmanmdghifelkjnRQwQc--B-p,gnJKIMaLBDCHFE
14nh_00491,oabcdbefghaeijklmncdnmhglkjifRLQYcFV--p,jIHFKDnCBmLEAg
14nh_00492,oabcdefgcbhijfekalimnjkdgnmhlBk1McpF4Zp,gLEnJBaKDmHFci
14nh_00493,oabcdefghigjklmknfedcbjhinamlRkLQf-W0pc,bhLKJMEianDCGF
14nh_00494,oabcdefghijklbcdefgjmlkmanihnRSQkf-j-Zj,cgaIJKbLMDEFNH
14nh_00495,oabcdbefghijklmeanfghijmcdlknRkZQebGzao,gJKLHmaIENBCfD
14nh_00496,oabcdefgehijkdcblmnkjihnalgfmRwAvcF+xVi,cFkJIBEmlDAnhg
14nh_00497,oabcdecfgdehijkgfbhilmanmkjlnxMQugdZ8zi,dnJaLheKfMBGIc
14nh_00498,oabcdefgahijkfelcbhimnldgknmjBvjld3-7Np,kfimLaJDnGbEHc
14nh_00499,oabcdefgcbhijklmanmlkdefgjihnRsvPf-hy8i,gnmIJlaKCDHfeb
14nh_00500,oabcdefgchijafekjlmnlihmnbgdkRAMQc3U3-j,iKnFCMDLbGHAJE
14nh_00501,oabcdefghbijklamjncdefghlknimRs1kf-NN-j,hmIJKnbaLCDEgf
14nh_00502,oabcdefghbcdefijghklmnaijklmnRQmvf----p,dkmnHIJLEFaGbc
14nh_00503,oabcdefghbcijdeklmnjihafknmlglzwvf-ndyi,dklgHJanEmFcbi
14nh_00504,oabcdefgahcdijkfelmkgbhinmlnjRmRYcp-d-m,kLhFMINaJEcGBD
14nh_00505,oabcdbefcdghijklaefmnkjnmghillRvvc-h-mi,gjdmbLnIKaHEFc
14nh_00506,oabcdecfgdehibjklihmnlajfgmnkxMK1e-ph4j,dGmkJheBfLanIc
14nh_00507,oabcdefdghibcfejklmiagjnlknmhRSQScp-KFo,eLMBiJHKaNFGCD
14nh_00508,oabcdefghijkalkfedcbmjgnihnmlRAPQc-M9Jn,inKJHLMFaDCBGE
14nh_00509,oabcdefghbijefklmnaicdjkghlmnBAvYepx++p,fGkImnJBlDAhce
14nh_00510,oabcdefbghcdijaklmnghiefjnmlkBkvwfp5-Kp,hgfLjnbaKMeCId
14nh_00511,oabcdbefghijklaefijkmnhgcdnmlRQPQcFadMp,hKMGLIDnJFAEBC
14nh_00512,oabcdbefcdghfeijklmnaihgjklmnRYuvf----p,ejlmnGIKFbHacd
14nh_00513,oabcdbefghijaeklmncdjilmnkhgfRvQSeF-+-p,iGFJnBCmlKDAhe
14nh_00514,oabcdefghijkalmnijkfedcbghlmnRwvQe-Jh-p,ihmnKJLabFEDGc
14nh_00515,oabcdbefcdghijklhmaefnmijklgnltvvf-3V3l,finlmbHJaGecdk
14nh_00516,oabcdecbfghijkaflmndelijmnkhgRwPYe-97-p,hDFJmBnlKCIAge
14nh_00517,oabcdefbghcdijklmnaghilmefnkjRmv1e----p,fjmHnlIKDaGbec
14nh_00518,oabcdefghiajcdklebjmlkmnihgfnl1mvfF45zi,jKfLacenmgDBih
14nh_00519,oabcdbefcdghijhklmaefnjimlkgnlJkTg-x+Nl,fiLNMbHJaGeCKD
14nh_00520,oabcdbefghidcjhgfkalmnkejinmlRQALeT3Uxo,fenLbaHKCMDGJI
14nh_00521,oabcdefbghidcgajklmnhiefjklmnRQulfnW+Hp,hfgLJabcKMENDI
14nh_00522,oabcdbefcdghijklfeamnihglkjnmRQkPgbaGdm,feKMLaHJNGCBDI
14nh_00523,oabcdefghijklmalgnedcbkjihnfmRvLsdFHVhi,hkJImlBnDCGfea
14nh_00524,oabcdbefghijklfmaenklncdjihgmRQMQcFEm4p,gCMHLKnIDAFEBJ
14nh_00525,oabcdbefghijkihglmfncdjknealmRQYQebayao,bjDLNIHMFaECGK
14nh_00526,oabcdbefghcdigjklmkjhianflmenRmR0c----p,dGLaFICjEnMBKh
14nh_00527,oabcdbefghcdijhgklmnaijmlkfenRmvvdbM--j,ekmHnGJDlFaicb
14nh_00528,oabcdefgahijcdklemnbjklfmngihBLK2eVV39p,kjLgmIBdEnaFCh
14nh_00529,oabcdbefghijklaehmjncdlknimgflzntg-RhEn,hLmIncBkJDagFe
14nh_00530,oabcdefbghcdefijklaghmnijklnmRQuwf-5-8p,fJemnbIKLAGHcd
14nh_00531,oabcdefghijkalkdcbmjnhgfenimlRAPQc-J98m,inJHGLKMaCBFED
14nh_00532,oabcdefbghcdijklaghmnkjieflnmBkLvfp5pFo,gKfminbJLeAHdc
14nh_00533,oabcdbefcdghijhklmaefnjimlkgnRIwofFwIei,fILnmbHJAGeCKd
14nh_00534,oabcdefbghijklaimnhgcdeflknmjRAPkd-XB+p,hGLIJnBmKDECAf
14nh_00535,oabcdefbghcdijhgklefmnakjilmnRkZuf----p,djlnGIMKEbHaFc
14nh_00536,oabcdefbghijaghiklmfemlncdnkjBAALc-XiZp,iMHekcJFnLGdAB
14nh_00537,oabcdbefaghijkilmjkefhndcmlnglvzTcTpm3l,kgebIcnJLDaMHf
14nh_00538,oabcdbefghijklaefghkmnjicdnmlRQPQcFadMp,hKLGMIDnJFABEC
14nh_00539,oabcdbefghcdigfjklmnaehinmlkjRQwjfFy8Jp,eInmlGJAKFBHdc
14nh_00540,oabcdbefghcdijklmnaihgfenklmjlnvvfHN--p,fjinmlHKcbGade
14nh_00541,oabcdefbghcdijklaghmnijnmkeflRkLvd-5p-p,gKdmbInJLFAHce
