name,knot_sig,dt_code
14ah_12526,oabcadefghiejkdlmbcnhilmngfjkvvvvfpdWad,mdkilajncfhbeg
14ah_12527,oabcdeafghijklfbemjghindcnmklvvvvf-ES3a,lghkancbjmfdei
14ah_12528,oabcdefghijdeklmnfcbghajknmlivvvvf-ZWpa,djkhmilnafcbeg
14ah_12529,oabcadefghijkldemijknbcghnlmfvvvvf-hg+j,mfjghaldkncebi
14ah_12530,oabcadefgbchigjklmdnhiflkjmenvvvvfF+Hhi,mlenikjadbfghc
14ah_12531,oabcdefghiejcklhidjmnbanklgfmvvvvfVXWmg,djgmnlckfebhia
14ah_12532,oabcdefghigfjbajklmkihndcmlnevvvvfVzZWd,hcflgibjnemdka
14ah_12533,oabcdefgahidjkelmnhbgfkjcilmnvvvvf-Zd-a,kihmjancldefbg
14ah_12534,oabcadefghdijkiehbclmnkjfglmnvvvvf-S9ya,mfkajdcnlebhig
14ah_12535,oabcadefdghbcijklmghnlfemnijkvvvvfVXy+b,mjahnlickbgefd
14ah_12536,oabcdefghiajklgminjbcklfedmhnvvvvf-mmZd,jfmnakblcdehgi
14ah_12537,oabcdefghdijklchmfnblkjiangmevvvvfVfAHg,cfelgkjnmdbaih
14ah_12538,oabcadefghdbcijkheilmnkgfjlmnvvvvfV0Eib,mgjankcelfbhid
14ah_12539,oabcdefghdcbaijklmihnfklengjmvvvvf-8m8a,ihfagbklcnmedj
14ah_12540,oabcdefgahijklmdgfeijnlbcmnkhvvvvf--8Zm,kfjinmbclgahde
14ah_12541,oabcdefgahijkfedglmkjnhbcinmlvvvvf-ZpZa,kifmnjbalgehdc
14ah_12542,oabcdefghijdeklhgmnfabcjknmlivvvvf-Zmpa,efkmiajnlbgdhc
14ah_12543,oabcdefghijklfcbghimnjadelmnkvvvvf-p-8a,dfmikajlnbeghc
14ah_12544,oabcdefghijklfemnbcdghajknmlivvvvf-dZpa,dikhlmjnacfbeg
14ah_12545,oabcdeafgbehidcjklmkngfmlnjihvvvvf-pZ8a,lhnkmgijafecbd
14ah_12546,oabcdeafghidcgfbejklmknihmlnjvvvvf-8mZd,ldimanhjkbgfec
14ah_12547,oabcadefghibcjkeflmkjinglmhndvvvvf-5-Nj,mfjinhbkelgcad
14ah_12548,oabcadefgedhijkgfbcljimnhklmnvvvvf-mWaa,mcfaikbneldhjg
14ah_12549,oabcadefgedhijklmnhklgfbcmjinvvvvf-maWa,mcialhkdfbnegj
14ah_12550,oabcadefgbchijklmknefihgdmlnjvvvvf--m-d,mhjnigklbdafec
14ah_12551,oabcdefghbcijkljimnfahmlkdengvvvvf-8mdd,emkghicnaflbjd
14ah_12552,oabcadefdghijklbcmiefnkjnlmhgvvvvf-VnBm,mhaljkndbeigcf
14ah_12553,oabcdefbafghijklmdcknihmlnjgevvvvfpZ88a,kjgfhlibdcmnea
14ah_12554,oabcdeafghibejklmgfmnkjdcihnlvvvvf--Z8d,lfjnhgakdmbeci
14ah_12555,oabcadefghibcjklhmngjklidemnfvvvvf-5h+j,mkhjniclefagbd
14ah_12556,oabcdefghijbakilmfedcnlhkjnmgvvvvf-22Ba,imhkjbaelndcfg
14ah_12557,oabcdeafghijkdelmnfbcgnmhkjilvvvvf-adda,lhkjniamfbcegd
14ah_12558,oabcadefghijkgfbclmihedmnkjnlvvvvf-8mpd,miehkbnjcaldgf
14ah_12559,oabcadefghijklfedgmnjbcinklmhvvvvf-FEEi,mfgjkbaldnheci
14ah_12560,oabcadefgehijbchklmgfkijnmlndvvvvfF73Bl,mchfjnikbdlgae
14ah_12561,oabcdefghijkldcmkjnbefanmlihgvvvvf-yBpa,dkhgmjnclbeiaf
14ah_12562,oabcdefghiejkhgljmndiflkabcnmvvvvfFBlHd,cdkalmienfhbgj
14ah_12563,oabcadefghijdgklmnjbcinmlefkhvvvvfF+Hhi,mkeialjdngfbch
14ah_12564,oabcdeafghibejklhmngjkldcimnfvvvvf-5h+j,lgjnhbkdemfaci
14ah_12565,oabcadefghibcjkldmfnlknemihgjvvvvfVXGza,mjlkniabfhgced
14ah_12566,oabcadefghdijgfjklmbcnheimlknvvvvfVKeBa,mjeafblkncdgih
14ah_12567,oabcadefghijkbcihlfemndkjglmnvvvvfpmpaa,mhkfjncbladgie
14ah_12568,oabcadefghibcjkidlmenghnfkjmlvvvvf-58Hm,mhifnkaljcbegd
14ah_12569,oabcdefgahidejkfglmnhbcinmjklvvvvf-Zmma,khmjnialfcegbd
14ah_12570,oabcadefghijklmgnbckjnfedmhilvvvvf-d88a,mjflhkindbaceg
14ah_12571,oabcdeafghijkdcilmngfnhbekjlmvvvvf-ZdZd,lgejmkhabncfid
14ah_12572,oabcadefghibcjkldihgjmnkfelnmvvvvfpWaaa,mkhgnjacelbfid
14ah_12573,oabcdefbcgehaijklmnjinkfgdhlmvvvvfpZddd,idheabmnclgfjk
14ah_12574,oabcdefgchidjfklgjeklmnbanhimvvvvfFsMZa,cgmnhidbklfeja
14ah_12575,oabcdefghijhklemndcblfgkanmjivvvvfFsYHa,cjglkmhbneadif
14ah_12576,oabcdeafghijkbelmdcknglmhijnfvvvvf-H-zi,lhjgnimkebcadf
14ah_12577,oabcadefgbchfijeklmndjighmlknvvvvfpmdma,mfjnbilkaedghc
14ah_12578,oabcdefghijkelmdijkfabnhgncmlvvvvfFJe2c,echfkalnbmgdij
14ah_12579,oabcdefghijkadelgmcbknlfmhijnvvvvf-WZZa,ikljnbcmedafgh
14ah_12580,oabcadefgbchijkgfkhlmnlijedmnvvvvf-pmpp,mkfnjgbdlheaic
14ah_12581,oabcdefghijklhmbcdamilnfejkngvvvvf-M92a,fjehkimncldbag
14ah_12582,oabcdeafghijkbclmnjkldeghmnifvvvvf-pd8m,likgmjcenbfadh
14ah_12583,oabcdeabfgchijhklmkdgfenjimlnvvvvf-VzVh,lhmjckebndfiag
14ah_12584,oabcdefgahijeklfmnhbcijdklgmnvvvvfpddZd,kgmijalbcnefhd
14ah_12585,oabcadefgehbcijklmdhinklmgfjnvvvvfV0E4e,mckhnljaefgbid
14ah_12586,oabcdefghijbgklfedcmnhajmlknivvvvf-Z8ma,dmjhilknagbfec
14ah_12587,oabcdefghfijabckeljmnhgnkdlimvvvvfV0Zsd,ijknflbcdagmeh
14ah_12588,oabcadefghigjklbcmfjhinldeknmvvvvf-Ep2d,mkdihjnbclaegf
14ah_12589,oabcdefgahifcjkbglmnhkjdeinmlvvvvf-ZmWa,kilgnjacmfedhb
14ah_12590,oabcdefghijklfemndglkhcbanmjivvvvf-ZZ-a,cjgnkimbleafhd
14ah_12591,oabcadefghibcjdklmfgmnkihlnejvvvvfpZWda,mlhjnakbgfcied
14ah_12592,oabcadefghijdkflmnhbcgnmlijekvvvvfFMHhi,mlikabjcngfdeh
14ah_12593,oabcadefghijdkflmnlekbcihgnmjvvvvfVbMna,mhkjablfencgdi
14ah_12594,oabcdefgahijklmindcbgkjfenhmlvvvvf-p8Zd,kdgjilnbmacfeh
14ah_12595,oabcadefghibcjkelmfkdnmlnihgjvvvvfVX+za,mflknhjbagiced
14ah_12596,oabcadefghibcjklmkfndmlenihgjvvvvf-Wm-a,mjlkngibafhced
14ah_12597,oabcdefgabchidjkglmihmnfkjenlvvvvf--jtc,klfingbjdmeach
14ah_12598,oabcdefghijfklcdejgmnblkanihmvvvvf-woKg,cglmjhbkndefai
14ah_12599,oabcdefghijfekljmhndabcnklimgvvvvf-2ypg,efkihanjmlgcdb
14ah_12600,oabcdefghiedjklmnbcfijanmlghkvvvvf-8Wpa,dkgjlimcfnbaeh
14ah_12601,oabcadefghijfekbclmijkdnlmhgnvvvvf-5--j,melhbinkdagcjf
14ah_12602,oabcdeafghijfbekjilmndcghlmnkvvvvf-yBma,lifancjkmbgedh
14ah_12603,oabcdeafgbchijklmdenjifghklmnvvvvf-mWaa,limhjkndacegbf
14ah_12604,oabcadebcfghiedjklfimnhglknmjvvvvf---5j,menjhakcldgifb
14ah_12605,oabcadebcfghiedjklmnhglkfinmjvvvvf--NNp,menikajldgchfb
14ah_12606,oabcadefgbchiefjklmgdilnjknmhvvvvf-ppZd,mehnibklagfjdc
14ah_12607,oabcadefdghijklmiefnkjnbclmhgvvvvf-VX2m,mgalikdbehnfcj
14ah_12608,oabcadebcfghijklmijnledmnkfghvvvvf-dm-a,minlgkjefahcdb
14ah_12609,oabcadefghijfkdijekbclmnhglmnvvvvf-gZJb,mgkfbadenlcijh
14ah_12610,oabcadefghdefbcijkhgljmnklimnvvvvfpg7Nb,mdhabnicklgfje
14ah_12611,oabcadebcfghijkedijklgmnhlfmnvvvvf-BmMb,mfnighaekldcjb
14ah_12612,oabcadebcfghijkedijklmhnflmgnvvvvf-pmWm,mfnlghaekdcijb
14ah_12613,oabcadebcfghijklminklednjmfghvvvvf-JzSb,minlghkjfaecdb
14ah_12614,oabcadefghijkbclhmnglkjidemnfvvvvf-5h+j,mkhjinclfdagbe
14ah_12615,oabcdeafghidjklmegnbklmjcihnfvvvvf-Z--m,lfjihnkdembagc
14ah_12616,oabcadefghibcgjklmknhidenjmlfvvvvf--N-j,mjeinklfcahgbd
14ah_12617,oabcdefghijbckldemnhajklmfgnivvvvf-Zmdd,ekmhijlcnafbgd
14ah_12618,oabcdeafgdchijklmbenfklmhijgnvvvvf-mWaa,lkmjhinaecdgfb
14ah_12619,oabcdeafgbchijklmdenlkfghijmnvvvvf-mWaa,limjhkneacdgbf
14ah_12620,oabcadefghigjkledlmnfbcihjnmkvvvvf-mm8a,mfdjkgalbnchei
14ah_12621,oabcadefghibcjklhmfnlkjidemgnvvvvf-5N-j,mkljnicbfeaghd
14ah_12622,oabcdefghdaijkefljmnibchglkmnvvvvf-mpmd,jdlhiakmbefncg
14ah_12623,oabcadefghijkglimnjbclhmnkdefvvvvf-zMho,mlefkijdncgabh
14ah_12624,oabcadefghijklmgjnlbcmhinkdefvvvvf-Zmdp,mlfjkidencgabh
14ah_12625,oabcdeafgbchijklmihdemjgfnlknvvvvf-pj-j,limfkhcndaejbg
14ah_12626,oabcadefgbchfijkljighmnekldnmvvvvf-m-Wd,mjhnbgkedlfaic
14ah_12627,oabcdefghdaijkelgbchlfkmnjinmvvvvf-8Zmd,jhlmkcbiagdnfe
14ah_12628,oabcdefghijdefklmbamihnkcjgnlvvvvf-2Z2a,fjegimnklbdhca
14ah_12629,oabcdefghijhklcdemnblfgkanmjivvvvfFsoHa,ckgljmhbndeaif
14ah_12630,oabcadefghijfghklbcijmnekldnmvvvvf-a8Wd,mjehbckndlfaig
14ah_12631,oabcadefghibcjkidehkjlmnfglmnvvvvf-88aa,mgkfnhacelbijd
14ah_12632,oabcadefgbchijklhijgdmlknefnmvvvvf--5Np,mkhngjdeaflbic
14ah_12633,oabcdeafghijkdclmbenhijgfmlknvvvvf-aZaa,lihkmjnbcaegfd
14ah_12634,oabcdefghiabcjkflminglekjdmhnvvvvf-88md,jkgfnmlbdeahci
14ah_12635,oabcdefghbijklahmdcmnflkjiengvvvvf-eYec,hcignmjklbdafe
14ah_12636,oabcadefghiejkflhbcilgmnkjnmdvvvvf-ZZKj,mdihkbcnflejag
14ah_12637,oabcdefghiajkfedlminjbckglmhnvvvvf-m-md,jglhnakmdefcbi
14ah_12638,oabcdefghfijakeljmnhgnkbcdlimvvvvfV0S0d,iknelajbcfgmdh
14ah_12639,oabcdefghijbcdklemnflkghajmnivvvvf-Zp-a,ckghilnadmebjf
14ah_12640,oabcdeafghijfbedckhlmgknjmlinvvvvf-EVKe,lhkanmbjfcgide
14ah_12641,oabcadefghijdgklmnfejbcilmnkhvvvvf--HFi,mhejalkbdnfgci
14ah_12642,oabcdefgchijkdelmknihnjbgfamlvvvvfFYZCc,bimhnckjdalfge
14ah_12643,oabcdefghijdehklabmnlkgfnmcjivvvvf-ZFEc,genjbhkaldmfic
14ah_12644,oabcdefghiajkdeflmgnjbihmlcknvvvvf-p-8d,jilhmandkefbcg
14ah_12645,oabcdefghijdefakilmnlhkbcjnmgvvvvf-2B2a,hlgbaickemndfj
14ah_12646,oabcdeafghidcjkihkjlmbegnmlnfvvvvf-ZZ8m,liemfbdjnkgahc
14ah_12647,oabcdefghicbjkihkjlfemndglanmvvvvf-55Zd,blgmkicjfhndae
14ah_12648,oabcdefghdijgklmkneiabchmlnfjvvvvfVTzpg,eflmjaidbnhckg
14ah_12649,oabcadefghijkljefimnlkdbcghmnvvvvfVzEWa,mfkgidbleanchj
14ah_12650,oabcdeafghijkdeihlfmnbckjnmglvvvvf-mppd,lkeinbajmcgfhd
14ah_12651,oabcdefghiajklmfemldinjbckghnvvvvf-mmZa,jhdlbnakmfgeci
14ah_12652,oabcadefghibcjklmgfknidehmlnjvvvvf--88d,mjginhkblacfed
14ah_12653,oabcdeafgbehidcjklmgfmlnhijknvvvvf--pZp,lgnjmkhafceibd
14ah_12654,oabcdefghijhkdlmgjifnlcbakenmvvvvfVtl9a,cejnilhkamfgbd
14ah_12655,oabcadefghijfekbcljgdklmnihnmvvvvfVTnad,mehkbindaglcjf
14ah_12656,oabcadefghiedjklmgfbcknihmlnjvvvvf-Wdpm,mdgjaikbnlcfeh
14ah_12657,oabcdefghiabjkelmdknifghnjcmlvvvvf-FsEc,jhlibnmekcadfg
14ah_12658,oabcdefghiabcjkflminjdmlekghnvvvvf-888a,jkhgnbdlmeafci
14ah_12659,oabcdefghijklbcfedmhnjalgminkvvvvf-m-md,dghijlkmnaefbc
14ah_12660,oabcadefghibcjfklgmnjeklhmnidvvvvf-8m8m,miglnbjkefchad
14ah_12661,oabcdefghijfeklbcdgmnhalkjmnivvvvf-Z8ma,djmhklinbfaegc
14ah_12662,oabcdeafghidejklmnfbcgnklmhijvvvvf-Wada,lhknijamfebdgc
14ah_12663,oabcdefghijbcdajklmheknmgflnivvvvfFYZtc,hdejgkblmnfcai
14ah_12664,oabcadefghibcjkgflmnlehkjidmnvvvvf----p,mifknjblgceahd
14ah_12665,oabcdefgabchijkfelmdginmlkjnhvvvvf--mpm,klgimhnjecbafd
14ah_12666,oabcdeafgbhiejklmgfnlkjdihcmnvvvvf-N-Fo,lfjnhkaedcmgbi
14ah_12667,oabcadefghfijklemnhgildbcmnjkvvvvfVzg2a,mfhblikcdangej
14ah_12668,oabcdefghijdklcbmngflkehnmajivvvvf-t+5d,bfigkmalcnehdj
14ah_12669,oabcadefgbchijdeklmihnlkfgnmjvvvvfp8yBa,mfknhajldgbiec
14ah_12670,oabcdeabcfghidejklhmfnlkjimgnvvvvf-NF+j,lmkjnicbfeghad
14ah_12671,oabcdeabcfghijklhgfmjnldeknimvvvvf-F+5j,lmfkjcbdenhgai
14ah_12672,oabcdeafghibejhklgjmndcnmiklfvvvvf-5Hmj,lfjnbkdimgeach
14ah_12673,oabcdefghiejgkilmbcdamnhkfjnlvvvvfFEYtc,edkjlmncbghiaf
14ah_12674,oabcadefghibcjhklmdengjiklmnfvvvvf-5Hzi,mhijnckalefgbd
14ah_12675,oabcadefghijklfghbcimknednlmjvvvvf-GX2g,mjfhibcnlkaedg
14ah_12676,oabcadefghijkbcljmfnlkdemghinvvvvf-HNFi,mjklindbfagche
14ah_12677,oabcadefghijkelghmnlfkdbcnmijvvvvfVHX2d,meflihckbangdj
14ah_12678,oabcdefgedahijhbcklmjinlgfknmvvvvfFU9wc,jfakgbimdecnhl
14ah_12679,oabcdeafgbchidejkgflmnjihklmnvvvvf----p,lfminjakecghbd
14ah_12680,oabcadefgehijbchklmnljikfgnmdvvvvfFiFsi,mckfinjlgdbhae
14ah_12681,oabcdefghdijkljiemnfablkchmngvvvvf-Kj-a,ekfmhainclbjgd
14ah_12682,oabcdeafghijkgldcbemjinlfkhnmvvvvf-B-2a,ldhjimnckabgfe
14ah_12683,oabcdefghijkglemnbcdlfkhanmjivvvvfFsY5a,cjgklmnbfeadih
14ah_12684,oabcdeafghigjkldemfihbcnkjnlmvvvvf-SnVb,lcgjknabmdifhe
14ah_12685,oabcdefghijhkbcdlmgjifnlakenmvvvvfVtV0a,cekijmhladnfgb
14ah_12686,oabcadefghijkgflmndbcijmlkhenvvvvfpddda,mleikbjandfcgh
14ah_12687,oabcdeafghijkbedcilmfgnljkmnhvvvvf--FMj,lhfjnmiakcgbde
14ah_12688,oabcdefgabchifjkelmdkjginmlnhvvvvf--j5m,klhgmidnjebafc
14ah_12689,oabcdeafghijkbcihdelmnfkjglmnvvvvf-m-aa,ljeimbnkacghdf
14ah_12690,oabcdefghiajkdlmefihgnjbmlcknvvvvf-p-Zd,jihlnmackfgbde
14ah_12691,oabcadefghibcgjklmhidnfjmlkenvvvvfF+Hhi,mlehnjkcabgfid
14ah_12692,oabcadefghdijeklmnfjibcgnklmhvvvvfpaama,mejahklbdngfci
14ah_12693,oabcadefghigfjdbcklmjeknmihlnvvvvfVZTNe,midkbanleghcjf
14ah_12694,oabcdefghdcijbklmnlkefnmajihgvvvvf-mz+a,chfigmbdalnjek
14ah_12695,oabcdefbafeghijklmnjcdinmhglkvvvvfpZdpd,kmifjhlcebdnga
14ah_12696,oabcdefghiajkflmcbihgnjdmleknvvvvf-p-Zd,jihknmaclfdgbe
14ah_12697,oabcadefghijfkdbclmihmlnkejgnvvvvfVTnJb,mklhbanicgedjf
14ah_12698,oabcdefghicjkbghiflmndelakjnmvvvvfFiH8a,chlimkjdafgnbe
14ah_12699,oabcdefgahijklhmnfenjimbcdgklvvvvf-BW2d,kgjafmbdlnchie
14ah_12700,oabcdeafghijkdelmknihbcnjmlgfvvvvf-ZZ8m,lkgfnjibmceahd
14ah_12701,oabcdeafgbchijklmkjdemlnfghinvvvvf-mmpa,ljmkfhdneacibg
14ah_12702,oabcdeafgbchidejklfgmnlknmhijvvvvf-mdMb,lgmkniajfhcebd
14ah_12703,oabcdefghijfekldghamnbclknmjivvvvf-Z8pd,fdglajbmknehci
14ah_12704,oabcdefghijfghcklmnbankdelmjivvvvf-ZdZa,elgminbjkdhfca
14ah_12705,oabcdefghijfghklabmnednklmcjivvvvf-Zzgc,geibnhkaclmfjd
14ah_12706,oabcadefgbchfijgheklmknjimlndvvvvf-mWmm,mgfnbjdiklehac
14ah_12707,oabcadefgbchfijklmnjinkghemldvvvvf-mKmj,mkjnbhliefdgac
14ah_12708,oabcdeafgbchijklmdenlkfgjihmnvvvvf-mWaa,limjhkneadcgbf
14ah_12709,oabcadefghijkglbcmnejkfnmlhidvvvvf-b+5j,mheliknjdbgcaf
14ah_12710,oabcdefghijkldclkmihnbefanmjgvvvvf-gJ9a,ckfminlbjdhgae
14ah_12711,oabcadefghijkbclhmfnlijkdemgnvvvvf-5N-j,mklijncbfdaghe
14ah_12712,oabcadefgbchijkeflhmnijklgdnmvvvvf-pmad,mfknijbdlegahc
14ah_12713,oabcdeafghijfkhlmgkbedcinmlnjvvvvf-gsVe,lfiabjdnmkecgh
14ah_12714,oabcdeafgdhiejklmnfbihcglmnkjvvvvf-8apa,lihnkjacmefdgb
14ah_12715,oabcdeafghfbcijkljmnhgilkdemnvvvvf-2m2d,lhamfikbdengcj
14ah_12716,oabcdefghijhekabclmjidknlmgfnvvvvfVnppg,hiflnbkeadgmcj
14ah_12717,oabcdefghiafjkilgmknedcbnjmhlvvvvf-CsEc,jhnmblkedcgfai
14ah_12718,oabcdeafgbehidcjklmnhijklgfmnvvvvf----p,ljnhmikcefagbd
14ah_12719,oabcdeafghijklhbemlindcnjkmgfvvvvf-7TTn,lkgjbndimcfaeh
14ah_12720,oabcdefgehcijkidhlmnkjgfnbamlvvvvfVTnEd,bjnimdclgfahek
14ah_12721,oabcadefghdeijhklmkbcnfijgmlnvvvvf-8BZg,mdkajclfnbegih
14ah_12722,oabcadefdghijkghlmkbcnfeilmjnvvvvfVn-Bd,mjaflckenbdgih
14ah_12723,oabcdeafgbchijklmnhdeilmngfkjvvvvf-padd,ljmhkicnefadbg
14ah_12724,oabcdefgehijkdhljmnbckgflianmvvvvfVndBd,bjkhmdnlfgacei
14ah_12725,oabcdeafgbchijklmnhgfijkndemlvvvvf----p,lgmhikcadfnebj
14ah_12726,oabcdefdcghiajgfeklhmnjbklimnvvvvfpZWWd,imkghacneflbjd
14ah_12727,oabcdefgahijekglmnhbcijdkfnmlvvvvfpddZa,kgmnjalbcedfhi
14ah_12728,oabcadefghijhbcklmfnjidengklmvvvvf-Kd5a,mjkicnlbdahfge
14ah_12729,oabcadefghijhekbclmnjidkfglmnvvvvfVNnGb,mekicjnldabghf
14ah_12730,oabcdefdghijkilbcmnfegakjlmnhvvvvfpZm8a,dilhkgmnjabecf
14ah_12731,oabcdeafghijklmbckhijdenfmlgnvvvvf-88pa,lkgfjmbcnadieh
14ah_12732,oabcdeafghijfbeklmjindcghnmlkvvvvf-yJna,ligankcjmbfedh
14ah_12733,oabcdeafgbchijkdelmgfnlkhijmnvvvvf----p,lgmjinkafcdhbe
14ah_12734,oabcdefghiajkdeflmihgnjbmlcknvvvvf-p-Zd,jilhnmadkfgbce
14ah_12735,oabcdefghigjklmdihabcknfemlnjvvvvf-jNZd,fgehlkamcnibdj
14ah_12736,oabcadefghdijklehbcgfminklnjmvvvvf-p-Zd,mfhalkcnbdejig
14ah_12737,oabcadefgbchigfjkedlmnlkjihmnvvvvf-pZaa,mgenkbjalhfdic
14ah_12738,oabcadefghijklhbcimnlgdefknmjvvvvf-dS9g,mjigkcnleabhdf
14ah_12739,oabcdefghijklhgfabemndcjknmlivvvvf-d-ma,giehlbkacnmdfj
14ah_12740,oabcdefghijbcklhgfmnajkdnmelivvvvf-Z8Zd,ekngijbmlafdhc
14ah_12741,oabcdefghiajklmdehiknbgfcmlnjvvvvf--8-m,jehlnimkbafcgd
14ah_12742,oabcadefghdijklmfgmnijkbclnehvvvvfpd8Wa,mlgaikbfdenhcj
14ah_12743,oabcadefghibcjkelmfkjgmlnihndvvvvf-Z--m,mfiknhjbeglcad
14ah_12744,oabcdeabcfghijhkfljimnlgkdemnvvvvf-VTXd,lmigcbdkfenhaj
14ah_12745,oabcdeabcfghijkglmnlhkfnmdeijvvvvf-B22d,lmekhgicbfndaj
14ah_12746,oabcdeabcfghfijkhgljmnklidemnvvvvf-B+zd,lmfbgcikednhaj
14ah_12747,oabcdeabcfghijklhmfnlkngmdeijvvvvf-p22d,lmikhcbegfndaj
14ah_12748,oabcdefghiajkfedlmgnjbihmlcknvvvvf-p-8d,jilhmandkefcbg
14ah_12749,oabcadefghdijklghbclmefmnjknivvvvf-F+Fi,mifakhcnjbledg
14ah_12750,oabcdefgahibgfcjklmnhijdemlknvvvvf-ZdWa,kgnljiadmefbhc
14ah_12751,oabcdefgehijklgfjmnbcdlkanhimvvvvfFsiNa,cgklmjebnfhadi
14ah_12752,oabcadefghdijklehbcminklnjfgmvvvvf-m-8a,mflakjcndeibhg
14ah_12753,oabcdeafghijkihlfbmdnkjnemcglvvvvfNmtsc,lkdhbajicnmefg
14ah_12754,oabcadefghibcjklmenijkfghndmlvvvvf-WWad,mgjhnilkebcafd
14ah_12755,oabcadefghijklhijbcgmnlkdenmfvvvvf-F+Np,mkhfjcdnleaibg
14ah_12756,oabcadefghijklmijkfenbcmlndghvvvvf--8pp,mhlfgjdbkneaci
14ah_12757,oabcadefghijkljmnbcghndelkmifvvvvf-F+Fo,mjhlkdincaefbg
14ah_12758,oabcadefghdijkieflmghbcnkjlmnvvvvf-VnVb,mfhakdblcnegji
14ah_12759,oabcdeafghijkdelmnfbckjgnmhilvvvvf-adda,likhnjamcfbegd
14ah_12760,oabcadefghibcjklfmdknihgmelnjvvvvfF+KCc,mkjinhbalcgfed
14ah_12761,oabcadefgbchijkljefmngdklimnhvvvvf-p-8a,mginkjeblafhdc
14ah_12762,oabcdefghiajkdelmnjbihgmlfcknvvvvf-pdpd,jilganmckdebhf
14ah_12763,oabcadefghibcjklminghndklefmjvvvvf-5qid,mkhgnjlicafbed
14ah_12764,oabcdeafghidejklmnfbcgnmhijklvvvvf-Wada,lhjnkiamfbdegc
14ah_12765,oabcadefgbchijkldmfnhkjingmelvvvvfppWad,mlknjiabdehgfc
14ah_12766,oabcdeafghibcjklmghnjkldemnifvvvvf--WWm,lfkmhjbdengaci
14ah_12767,oabcdefgahibjkelgflmndkjcihnmvvvvfFEMKd,kihmndjclafbge
14ah_12768,oabcdefghfeijdklcjimnblkanmhgvvvvf-mjKa,clfmigbekndhaj
14ah_12769,oabcadefgbchfijklghmneilkjdnmvvvvf-mp8d,mignbkjdlefahc
14ah_12770,oabcdeafghijkdelfgmnjbcknihmlvvvvf-mdmd,lfjinakcmgbehd
14ah_12771,oabcdefghijbkledcmnflkghajmnivvvvf-Zp-a,ckghjlnamedbif
14ah_12772,oabcdefghijfklmdcbijeknhgnamlvvvvfFJC2c,bhjigmklacfdne
14ah_12773,oabcdefghijhakldclmnkbgfejimnvvvvf-Zm8a,icjhalkmdebfng
14ah_12774,oabcadebcfghijkghlmifndejmlknvvvvfpdaaa,mjnfhldkcaegib
14ah_12775,oabcadebcfghijklmgjkfndelihmnvvvvfpdaaa,mjngkhlecafdib
14ah_12776,oabcdefghiejklmdifjkabnhgncmlvvvvfF7K3c,echfkalmbgndij
14ah_12777,oabcdeafghijklmnlkhdcijbegnmfvvvvf--5-j,ljhfkdbmcneaig
14ah_12778,oabcadefgbchijkedlhmngfkjnmilvvvvf---8m,mfinljadkbehgc
14ah_12779,oabcdefghbijklmiahgknmcdeflnjvvvvf-mp8d,gjfhimlkdeanbc
14ah_12780,oabcadefghibcjkljgmnhidenmfklvvvvf----p,mjginlekcahbfd
14ah_12781,oabcdefgahibedcjklmfgnlkhijmnvvvvf-Zdda,kimlhjneadgbcf
14ah_12782,oabcadefgbchijkelghmnijkfldnmvvvvf-mmad,mfgnijkdlebahc
14ah_12783,oabcdefgchijhdeklmnbgfanjiklmvvvvfFAdPb,diklmjnebhfcag
14ah_12784,oabcdefghijfcklmihmlnbankdejgvvvvf-2ymd,djfgnbilcemhka
14ah_12785,oabcadefgbchijkeflmgdnhijmlknvvvvf----p,mfhnjlbkadegic
14ah_12786,oabcadefgbchijkgflmihndelkjmnvvvvfppmaa,mjfnhkbldageic
14ah_12787,oabcadefghijkelmfkdbcnhgmlnijvvvvfVNF7b,mejlgkbancfidh
14ah_12788,oabcdefghijhabgjikldemnfclmnkvvvvf-ZdZa,ilmgkhjecadfnb
14ah_12789,oabcdefghijdeklfcjklimnbghanmvvvvf-ZmWd,blmginjdkchfae
14ah_12790,oabcadefghijfeklmknbcijnlmdghvvvvf--HFo,melibgkjndfach
14ah_12791,oabcadebcfghijkedlmgjkfmnihnlvvvvf-d8Wm,mfnhkiajecldgb
14ah_12792,oabcadebcfghijhkledmjinlfgknmvvvvf-tYjm,mgnkidjaelcfhb
14ah_12793,oabcadebcfghiedjhklmfnjiklmgnvvvvf-B7Hh,menljadkcfghib
14ah_12794,oabcadefgedhijklmnjbcinkfglmhvvvvf--HNj,mckaijlengbfdh
14ah_12795,oabcdefghbcdijklgfmnjinkahemlvvvvfVDA5a,cejghkadmnfbil
14ah_12796,oabcdeafghijkdelmnfghbcinmjklvvvvf-adma,lgiknjabmfcehd
14ah_12797,oabcdefghijkldcmnbgfehajknmlivvvvf-dZpa,dikhljmnacebgf
14ah_12798,oabcadefghiejgklhmdbcnmjfklinvvvvfpMzBa,mdeljkcangbfih
14ah_12799,oabcadefghdijklmiefnkjnghbclmvvvvf-VX2d,mgjaildbehcnfk
14ah_12800,oabcadefghijkglmhinednjkfbclmvvvvf-+zBd,mhegjlciadbnfk
14ah_12801,oabcadefghijklmefgnbcilmhndkjvvvvf-d8dd,mfgiljbknecadh
14ah_12802,oabcadebcfghijklfmjimednlghknvvvvf-hyEi,minkhlcegafdjb
14ah_12803,oabcadebcfghiedjkghlmifknmlnjvvvvf-dpWm,mengiajdkclhfb
